author_id,author_name,author_page_url,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,pages,year_publication,fiction_nonfiction,period_publication,genre_number
7391763,Mary  Weber ,/author/show/7391763.Mary_Weber,Unknown,3.7,https://www.goodreads.com/book/show/18806259-storm-siren,18806259,       Storm Siren ,Fantasy,Young Adult,333,2014,Fiction,21st century,6
6537386,Sharon Biggs Waller ,/author/show/6537386.Sharon_Biggs_Waller,Unknown,3.84,https://www.goodreads.com/book/show/18079501-a-mad-wicked-folly,18079501,"       A Mad, Wicked Folly ",Historical,Young Adult,431,2014,Fiction,21st century,7
5189109,Liz Reinhardt ,/author/show/5189109.Liz_Reinhardt,USA and Canada,3.81,https://www.goodreads.com/book/show/15750787-fall-guy,15750787,       Fall Guy ,Romance,Romance,262,2012,Fiction,21st century,11
6549512,Maggi Myers ,/author/show/6549512.Maggi_Myers,USA and Canada,4.0,https://www.goodreads.com/book/show/16069262-the-final-piece,16069262,       The Final Piece ,Romance,New Adult,313,2012,Fiction,21st century,11
485981,Carole Wilkinson ,/author/show/485981.Carole_Wilkinson,Europe,3.98,https://www.goodreads.com/book/show/1162185.Dragon_Keeper,1162185,       Dragon Keeper ,Fantasy,Fantasy,333,2003,Fiction,21st century,6
6466717,Calia Read ,/author/show/6466717.Calia_Read,Unknown,3.72,https://www.goodreads.com/book/show/15818820-every-which-way,15818820,       Every Which Way ,Romance,Romance,390,2012,Fiction,21st century,11
6604,Margaret Hodges ,/author/show/6604.Margaret_Hodges,USA and Canada,4.17,https://www.goodreads.com/book/show/10118.Saint_George_and_the_Dragon,10118,       Saint George and the Dragon ,Childrens,Childrens,32,1984,Fiction,20th century or before,1
6563421,Jaycee DeLorenzo ,/author/show/6563421.Jaycee_DeLorenzo,USA and Canada,3.85,https://www.goodreads.com/book/show/16106510-the-truths-about-dating-and-mating,16106510,       The Truths about Dating and Mating ,Romance,Romance,424,2012,Fiction,21st century,11
6423090,Ophelia London ,/author/show/6423090.Ophelia_London,USA and Canada,3.76,https://www.goodreads.com/book/show/18114819-definitely-maybe-in-love,18114819,"       Definitely, Maybe in Love ",Romance,Romance,260,2013,Fiction,21st century,11
6431156,Cheryl McIntyre ,/author/show/6431156.Cheryl_McIntyre,USA and Canada,3.93,https://www.goodreads.com/book/show/16762211-sometimes-never,16762211,       Sometimes Never ,Romance,New Adult,482,2012,Fiction,21st century,11
107170,Jo Walton ,/author/show/107170.Jo_Walton,Europe,3.85,https://www.goodreads.com/book/show/344623.Tooth_and_Claw,344623,       Tooth and Claw ,Fantasy,Fantasy,304,2003,Fiction,21st century,6
15987,Shana Abe ,/author/show/15987.Shana_Abe,USA and Canada,3.74,https://www.goodreads.com/book/show/28429.The_Smoke_Thief,28429,       The Smoke Thief ,Fantasy,Romance,352,2005,Fiction,21st century,6
7855177,Romina Russell ,/author/show/7855177.Romina_Russell,Latin America,3.73,https://www.goodreads.com/book/show/20821306-zodiac,20821306,       Zodiac ,Young Adult,Fantasy,325,2014,Fiction,21st century,14
138702,Elizabeth Kerner ,/author/show/138702.Elizabeth_Kerner,Asia,3.95,https://www.goodreads.com/book/show/1022209.Song_in_the_Silence,1022209,       Song in the Silence ,Fantasy,Fantasy,401,1996,Fiction,20th century or before,6
47290,Jaclyn Moriarty ,/author/show/47290.Jaclyn_Moriarty,Oceania,3.91,https://www.goodreads.com/book/show/82780.The_Year_of_Secret_Assignments,82780,       The Year of Secret Assignments ,Young Adult,Contemporary,340,2003,Fiction,21st century,14
447583,Kamala Suraiyya Das ,/author/show/447583.Kamala_Suraiyya_Das,Asia,3.79,https://www.goodreads.com/book/show/13629641-nashtappetta-neelambari,13629641,       നഷ്ടപ്പെട്ട നീലാംബരി | Nashtappetta Neelambari ,Romance,See top shelves…,92,1994,Fiction,20th century or before,11
119933,Susan Fletcher ,/author/show/119933.Susan_Fletcher,USA and Canada,3.92,https://www.goodreads.com/book/show/703323.Dragon_s_Milk,703323,       Dragon's Milk ,Fantasy,Fantasy,242,1989,Fiction,20th century or before,6
371202,Georgia Byng ,/author/show/371202.Georgia_Byng,Europe,3.88,https://www.goodreads.com/book/show/807968.Molly_Moon_s_Incredible_Book_of_Hypnotism,807968,       Molly Moon's Incredible Book of Hypnotism ,Fantasy,Childrens,371,2002,Fiction,21st century,6
662653,Lalithambika Antharjanam ,/author/show/662653.Lalithambika_Antharjanam,Asia,4.06,https://www.goodreads.com/book/show/7317487-agnisakshi,7317487,       അഗ്നിസാക്ഷി [Agnisakshi] ,Classics,Classics,108,1976,Fiction,20th century or before,3
1051591,Tera Lynn Childs ,/author/show/1051591.Tera_Lynn_Childs,USA and Canada,3.8,https://www.goodreads.com/book/show/2342943.Oh_My_Gods_,2342943,       Oh. My. Gods. ,Young Adult,Fantasy,272,2008,Fiction,21st century,14
4766,Andre Norton ,/author/show/4766.Andre_Norton,USA and Canada,3.95,https://www.goodreads.com/book/show/176892.The_Elvenbane,176892,       The Elvenbane ,Fantasy,Fantasy,566,1991,Fiction,20th century or before,6
23894,Cressida Cowell ,/author/show/23894.Cressida_Cowell,Europe,3.87,https://www.goodreads.com/book/show/352262.How_to_Train_Your_Dragon,352262,       How to Train Your Dragon ,Fantasy,Fantasy,214,2003,Fiction,21st century,6
8538,Fuyumi Ono ,/author/show/8538.Fuyumi_Ono,Asia,4.2,https://www.goodreads.com/book/show/13737.The_Twelve_Kingdoms,13737,       The Twelve Kingdoms: Sea of Shadow ,Fantasy,Young Adult,464,1992,Fiction,20th century or before,6
5402447,Kenya Wright ,/author/show/5402447.Kenya_Wright,Unknown,3.76,https://www.goodreads.com/book/show/13272713-fire-baptized,13272713,       Fire Baptized ,Fantasy,Fantasy,276,2012,Fiction,21st century,6
110153,Kij Johnson ,/author/show/110153.Kij_Johnson,Asia,3.86,https://www.goodreads.com/book/show/189022.The_Fox_Woman,189022,       The Fox Woman ,Fantasy,Historical,380,2000,Fiction,20th century or before,6
588356,Nnedi Okorafor ,/author/show/588356.Nnedi_Okorafor,USA and Canada,3.97,https://www.goodreads.com/book/show/1212627.The_Shadow_Speaker,1212627,       The Shadow Speaker ,Fantasy,Young Adult,336,2007,Fiction,21st century,6
23417,Tananarive Due ,/author/show/23417.Tananarive_Due,USA and Canada,4.2,https://www.goodreads.com/book/show/41536.My_Soul_to_Keep,41536,       My Soul to Keep ,Horror,Fantasy,346,1997,Fiction,20th century or before,8
3249026,C.J. Ellisson ,/author/show/3249026.C_J_Ellisson,USA and Canada,3.78,https://www.goodreads.com/book/show/17227471-vanilla-on-top,17227471,       Vanilla on Top ,Romance,Adult Fiction,279,2013,Fiction,21st century,11
2471183,Cindy Pon ,/author/show/2471183.Cindy_Pon,Asia,3.57,https://www.goodreads.com/book/show/5577995-silver-phoenix,5577995,       Silver Phoenix ,Fantasy,Young Adult,340,2009,Fiction,21st century,6
6527799,Kimberly Krey ,/author/show/6527799.Kimberly_Krey,Unknown,3.76,https://www.goodreads.com/book/show/16162524-evie-s-knight,16162524,       Evie's Knight ,Romance,Young Adult,389,2012,Fiction,21st century,11
6468535,Brynna Gabrielson ,/author/show/6468535.Brynna_Gabrielson,USA and Canada,3.73,https://www.goodreads.com/book/show/16159047-starkissed,16159047,       Starkissed ,Romance,Young Adult,141,2012,Fiction,21st century,11
6423449,Jenn Cooksey ,/author/show/6423449.Jenn_Cooksey,USA and Canada,3.84,https://www.goodreads.com/book/show/30308111-shark-bait,30308111,       Shark Bait ,Young Adult,Romance,318,2012,Fiction,21st century,14
4115682,Lauren Hammond ,/author/show/4115682.Lauren_Hammond,USA and Canada,3.85,https://www.goodreads.com/book/show/13557662-insanity,13557662,       Insanity ,Romance,New Adult,227,2012,Fiction,21st century,11
426034,Lauren Beukes ,/author/show/426034.Lauren_Beukes,Africa,3.64,https://www.goodreads.com/book/show/7163862-zoo-city,7163862,       Zoo City ,Fantasy,Fantasy,416,2010,Fiction,21st century,6
866822,Tawny Stokes ,/author/show/866822.Tawny_Stokes,USA and Canada,3.64,https://www.goodreads.com/book/show/12451711-static,12451711,       Static ,Young Adult,Fantasy,296,2011,Fiction,21st century,14
5458477,Rachel  Morgan ,/author/show/5458477.Rachel_Morgan,Africa,3.96,https://www.goodreads.com/book/show/35012142-the-faerie-guardian,35012142,       The Faerie Guardian ,Fantasy,Young Adult,300,2012,Fiction,21st century,6
5047249,Alyssa Rose Ivy ,/author/show/5047249.Alyssa_Rose_Ivy,Asia,3.88,https://www.goodreads.com/book/show/13570162-flight,13570162,       Flight ,Fantasy,Romance,268,2012,Fiction,21st century,6
5781474,Natalie G. Owens ,/author/show/5781474.Natalie_G_Owens,Unknown,3.83,https://www.goodreads.com/book/show/13555706-a-kind-of-judgment,13555706,       A Kind of Judgment ,Horror,Short Stories,15,2012,Fiction,21st century,8
5121644,Shannon Dermott ,/author/show/5121644.Shannon_Dermott,USA and Canada,3.69,https://www.goodreads.com/book/show/12339830-beg-for-mercy,12339830,       Beg for Mercy ,Fantasy,Young Adult,473,2011,Fiction,21st century,6
5752652,Anne Eliot ,/author/show/5752652.Anne_Eliot,USA and Canada,3.8,https://www.goodreads.com/book/show/16112452-almost,16112452,       Almost ,Young Adult,Romance,367,2012,Fiction,21st century,14
7798960,Sara Ney ,/author/show/7798960.Sara_Ney,USA and Canada,4.13,https://www.goodreads.com/book/show/36306157-jock-row,36306157,       Jock Row ,Romance,New Adult,376,2018,Fiction,21st century,11
15289816,Willow Winters ,/author/show/15289816.Willow_Winters,Unknown,4.01,https://www.goodreads.com/book/show/37808115-possessive,37808115,       Possessive ,Romance,Dark,228,2018,Fiction,21st century,11
15308360,Charlotte Reagan ,/author/show/15308360.Charlotte_Reagan,USA and Canada,4.01,https://www.goodreads.com/book/show/32069603-just-juliet,32069603,       Just Juliet ,LGBT,Romance,224,2016,Fiction,21st century,9
5578317,Clare  Ashton ,/author/show/5578317.Clare_Ashton,Unknown,4.0,https://www.goodreads.com/book/show/16168131-after-mrs-hamilton,16168131,       After Mrs Hamilton ,LGBT,Lgbt,306,2012,Fiction,21st century,9
96469,J.M. Redmann ,/author/show/96469.J_M_Redmann,USA and Canada,4.31,https://www.goodreads.com/book/show/166008.The_Intersection_of_Law_and_Desire,166008,       The Intersection of Law and Desire ,Mystery,Glbt,357,1995,Fiction,20th century or before,10
12884,Ali Vali ,/author/show/12884.Ali_Vali,Latin America,4.21,https://www.goodreads.com/book/show/22600.The_Devil_Inside,22600,       The Devil Inside ,LGBT,Lgbt,240,2006,Fiction,21st century,9
7246581,Jackie  Kennedy ,/author/show/7246581.Jackie_Kennedy,Unknown,4.17,https://www.goodreads.com/book/show/18394877-denial,18394877,       Denial ,LGBT,Lgbt,369,2013,Fiction,21st century,9
4334738,R.E. Bradshaw ,/author/show/4334738.R_E_Bradshaw,USA and Canada,4.34,https://www.goodreads.com/book/show/13581267-molly,13581267,       Molly: House on Fire ,LGBT,Lgbt,450,2012,Fiction,21st century,9
19666,Radclyffe ,/author/show/19666.Radclyffe,USA and Canada,4.21,https://www.goodreads.com/book/show/116279.Passion_s_Bright_Fury,116279,       Passion's Bright Fury ,LGBT,Romance,246,2003,Fiction,21st century,9
129676,Gerri Hill ,/author/show/129676.Gerri_Hill,USA and Canada,4.03,https://www.goodreads.com/book/show/7962312-love-waits,7962312,       Love Waits ,LGBT,Lgbt,264,2010,Fiction,21st century,9
7977202,Stephanie Kusiak ,/author/show/7977202.Stephanie_Kusiak,USA and Canada,4.43,https://www.goodreads.com/book/show/22628234-loved-and-lost,22628234,       Loved and Lost ,LGBT,Romance,453,2014,Fiction,21st century,9
575225,Kate Sweeney ,/author/show/575225.Kate_Sweeney,USA and Canada,4.04,https://www.goodreads.com/book/show/6962194-winds-of-heaven,6962194,       Winds of Heaven ,LGBT,Romance,240,2009,Fiction,21st century,9
26257,Lynn Galli ,/author/show/26257.Lynn_Galli,Unknown,3.99,https://www.goodreads.com/book/show/1753334.Imagining_Reality,1753334,       Imagining Reality ,LGBT,Romance,300,2007,Fiction,21st century,9
202260,Caroline Kepnes ,/author/show/202260.Caroline_Kepnes,USA and Canada,3.81,https://www.goodreads.com/book/show/23492288-hidden-bodies,23492288,       Hidden Bodies ,Thriller & Suspense,Thriller,448,2016,Fiction,21st century,13
51563,Ahdaf Soueif ,/author/show/51563.Ahdaf_Soueif,Africa,3.81,https://www.goodreads.com/book/show/89821.The_Map_of_Love,89821,       خارطة الحب ,Historical,Historical,704,1999,Fiction,20th century or before,7
5627525,Jennifer S. Brown ,/author/show/5627525.Jennifer_S_Brown,Unknown,3.91,https://www.goodreads.com/book/show/25894024-modern-girls,25894024,       Modern Girls ,Historical,Fiction,384,2016,Fiction,21st century,7
7127292,Jennifer Robson ,/author/show/7127292.Jennifer_Robson,Unknown,3.67,https://www.goodreads.com/book/show/21936660-after-the-war-is-over,21936660,       After the War Is Over ,Historical,Romance,384,2014,Fiction,21st century,7
1305376,Gill McKnight ,/author/show/1305376.Gill_McKnight,Europe,4.21,https://www.goodreads.com/book/show/7420106-ambereye,7420106,       Ambereye ,LGBT,Lgbt,280,2010,Fiction,21st century,9
4499,Karin Kallmaker ,/author/show/4499.Karin_Kallmaker,USA and Canada,4.02,https://www.goodreads.com/book/show/639544.Touchwood,639544,       Touchwood ,LGBT,Romance,288,1990,Fiction,20th century or before,9
229443,Merry Shannon ,/author/show/229443.Merry_Shannon,USA and Canada,3.95,https://www.goodreads.com/book/show/404857.Sword_of_the_Guardian,404857,       Sword of the Guardian ,Fantasy,Lgbt,272,2006,Fiction,21st century,6
489649,Christina Kilbourne ,/author/show/489649.Christina_Kilbourne,USA and Canada,4.11,https://www.goodreads.com/book/show/26257689-detached,26257689,       Detached ,Young Adult,Contemporary,201,2016,Fiction,21st century,14
485025,Ariel Lawhon ,/author/show/485025.Ariel_Lawhon,USA and Canada,3.83,https://www.goodreads.com/book/show/25614670-flight-of-dreams,25614670,       Flight of Dreams ,Historical,Fiction,336,2016,Fiction,21st century,7
444045,Robin Alexander ,/author/show/444045.Robin_Alexander,USA and Canada,4.06,https://www.goodreads.com/book/show/9887165-pitifully-ugly,9887165,       Pitifully Ugly ,Romance,Glbt,220,2010,Fiction,21st century,11
52989,Julie Anne Peters ,/author/show/52989.Julie_Anne_Peters,USA and Canada,3.84,https://www.goodreads.com/book/show/9415955-she-loves-you-she-loves-you-not,9415955,"       She Loves You, She Loves You Not... ",LGBT,Young Adult,288,2011,Fiction,21st century,9
2894415,Affinity Konar ,/author/show/2894415.Affinity_Konar,Unknown,3.86,https://www.goodreads.com/book/show/28664920-mischling,28664920,       Mischling ,Historical,Fiction,344,2016,Fiction,21st century,7
41784,Georgia Beers ,/author/show/41784.Georgia_Beers,USA and Canada,3.92,https://www.goodreads.com/book/show/157254.Too_Close_to_Touch,157254,       Too Close to Touch ,LGBT,Romance,288,2006,Fiction,21st century,9
157676,Lauren Myracle ,/author/show/157676.Lauren_Myracle,USA and Canada,3.68,https://www.goodreads.com/book/show/270367.Kissing_Kate,270367,       Kissing Kate ,LGBT,Young Adult,198,2003,Fiction,21st century,9
181302,Blayne Cooper ,/author/show/181302.Blayne_Cooper,USA and Canada,4.17,https://www.goodreads.com/book/show/1038936.Madam_President,1038936,       Madam President ,LGBT,Romance,423,2001,Fiction,21st century,9
803796,Susan X. Meagher ,/author/show/803796.Susan_X_Meagher,USA and Canada,4.0,https://www.goodreads.com/book/show/2074153.All_That_Matters,2074153,       All That Matters ,LGBT,Lgbt,504,2006,Fiction,21st century,9
374437,Shamim Sarif ,/author/show/374437.Shamim_Sarif,Europe,4.07,https://www.goodreads.com/book/show/1585299.The_World_Unseen,1585299,       The World Unseen ,LGBT,Fiction,344,2001,Fiction,21st century,9
6575052,Cynthia Bond ,/author/show/6575052.Cynthia_Bond,USA and Canada,3.63,https://www.goodreads.com/book/show/24902492-ruby,24902492,       Ruby ,Historical,Historical,12,2014,Fiction,21st century,7
74507,Melissa Good ,/author/show/74507.Melissa_Good,USA and Canada,4.21,https://www.goodreads.com/book/show/129559.Tropical_Storm,129559,       Tropical Storm ,LGBT,Lgbt,476,1999,Fiction,20th century or before,9
3519,Melinda Haynes ,/author/show/3519.Melinda_Haynes,USA and Canada,3.68,https://www.goodreads.com/book/show/5179.Mother_of_Pearl,5179,       Mother of Pearl ,Historical,Historical,465,1999,Fiction,20th century or before,7
138825,Tana French ,/author/show/138825.Tana_French,Europe,3.96,https://www.goodreads.com/book/show/34267285-the-trespasser,34267285,       The Trespasser ,Mystery,Fiction,449,2016,Fiction,21st century,10
3522,Mary McGarry Morris ,/author/show/3522.Mary_McGarry_Morris,USA and Canada,3.7,https://www.goodreads.com/book/show/5182.Songs_in_Ordinary_Time,5182,       Songs in Ordinary Time ,Historical,Historical,740,1995,Fiction,20th century or before,7
2749820,Jae ,/author/show/2749820.Jae,Europe,4.39,https://www.goodreads.com/book/show/6080751-backwards-to-oregon,6080751,       Backwards to Oregon ,Romance,Historical,465,2007,Fiction,21st century,11
67406,Jane Rule ,/author/show/67406.Jane_Rule,USA and Canada,3.9,https://www.goodreads.com/book/show/116297.Desert_of_the_Heart,116297,       Desert of the Heart ,LGBT,Fiction,191,1964,Fiction,20th century or before,9
17491,Isabel Miller ,/author/show/17491.Isabel_Miller,USA and Canada,3.91,https://www.goodreads.com/book/show/31186.Patience_Sarah,31186,       Patience & Sarah ,LGBT,Historical,225,1969,Fiction,20th century or before,9
5763676,Jennifer Foor ,/author/show/5763676.Jennifer_Foor,USA and Canada,3.96,https://www.goodreads.com/book/show/15783386-hope-s-chance,15783386,       Hope's Chance ,Romance,New Adult,223,2012,Fiction,21st century,11
6429,Curtis Sittenfeld ,/author/show/6429.Curtis_Sittenfeld,USA and Canada,3.61,https://www.goodreads.com/book/show/25852870-eligible,25852870,       Eligible ,Romance,Romance,492,2016,Fiction,21st century,11
5195639,Ann McMan ,/author/show/5195639.Ann_McMan,USA and Canada,4.17,https://www.goodreads.com/book/show/12594758-jericho,12594758,       Jericho ,Romance,Glbt,380,2010,Fiction,21st century,11
74248,Radclyffe Hall ,/author/show/74248.Radclyffe_Hall,Europe,3.66,https://www.goodreads.com/book/show/129223.The_Well_of_Loneliness,129223,       The Well of Loneliness ,LGBT,Lgbt,414,1928,Fiction,20th century or before,9
3525,Edwidge Danticat ,/author/show/3525.Edwidge_Danticat,Latin America,3.87,https://www.goodreads.com/book/show/5186.Breath_Eyes_Memory,5186,"       Breath, Eyes, Memory ",Historical,Historical,234,1994,Fiction,20th century or before,7
1565,Katherine V. Forrest ,/author/show/1565.Katherine_V_Forrest,USA and Canada,3.87,https://www.goodreads.com/book/show/659002.Curious_Wine,659002,       Curious Wine ,LGBT,Glbt,200,1983,Fiction,20th century or before,9
71922,Sylvia Brownrigg ,/author/show/71922.Sylvia_Brownrigg,USA and Canada,3.94,https://www.goodreads.com/book/show/124854.Pages_for_You,124854,       Pages for You ,LGBT,Fiction,274,2001,Fiction,21st century,9
2995577,Helen Simonson ,/author/show/2995577.Helen_Simonson,Europe,3.79,https://www.goodreads.com/book/show/25776122-the-summer-before-the-war,25776122,       The Summer Before the War ,Historical,Fiction,497,2016,Fiction,21st century,7
6879446,Liz Moore ,/author/show/6879446.Liz_Moore,Unknown,4.13,https://www.goodreads.com/book/show/32191748-the-unseen-world,32191748,       The Unseen World ,Mystery,Mystery,451,2016,Fiction,21st century,10
335181,K.E.  Lane ,/author/show/335181.K_E_Lane,Unknown,4.22,https://www.goodreads.com/book/show/619962.And_Playing_the_Role_of_Herself,619962,       And Playing the Role of Herself ,Romance,Lgbt,336,2007,Fiction,21st century,11
4916529,Emily M. Danforth ,/author/show/4916529.Emily_M_Danforth,USA and Canada,4.0,https://www.goodreads.com/book/show/40801157-the-miseducation-of-cameron-post,40801157,       The Miseducation of Cameron Post ,LGBT,Young Adult,470,2012,Fiction,21st century,9
13649527,Mónica B. Wagner ,/author/show/13649527.M_nica_B_Wagner,Latin America,3.56,https://www.goodreads.com/book/show/25154047-frosh,25154047,       Frosh: First Blush ,Romance,Romance,307,2015,Fiction,21st century,11
14425604,B.A. Paris ,/author/show/14425604.B_A_Paris,Unknown,3.94,https://www.goodreads.com/book/show/29437949-behind-closed-doors,29437949,       Behind Closed Doors ,Thriller & Suspense,Fiction,351,2016,Fiction,21st century,13
167932,Jenny Carroll ,/author/show/167932.Jenny_Carroll,USA and Canada,4.04,https://www.goodreads.com/book/show/207682.When_Lightning_Strikes,207682,       When Lightning Strikes ,Young Adult,Young Adult,266,2001,Fiction,21st century,14
18067,Georgette Heyer ,/author/show/18067.Georgette_Heyer,Europe,3.89,https://www.goodreads.com/book/show/311127.Regency_Buck,311127,       Regency Buck ,Romance,Historical,368,1935,Fiction,20th century or before,11
2924010,Tara Kelly ,/author/show/2924010.Tara_Kelly,USA and Canada,3.71,https://www.goodreads.com/book/show/7362638-amplified,7362638,       Amplified ,Young Adult,Music,293,2011,Fiction,21st century,14
190905,Samantha Hunt ,/author/show/190905.Samantha_Hunt,USA and Canada,3.66,https://www.goodreads.com/book/show/23719481-mr-splitfoot,23719481,       Mr. Splitfoot ,Horror,Horror,322,2016,Fiction,21st century,8
7622,Patricia Highsmith ,/author/show/7622.Patricia_Highsmith,USA and Canada,3.95,https://www.goodreads.com/book/show/25622850-carol,25622850,       The Price of Salt ,LGBT,Lgbt,292,1952,Fiction,20th century or before,9
4559483,J.M. Madden ,/author/show/4559483.J_M_Madden,USA and Canada,4.0,https://www.goodreads.com/book/show/17340459-embattled-hearts,17340459,       Embattled Hearts ,Romance,War,262,2013,Fiction,21st century,11
3515,Ann-Marie MacDonald ,/author/show/3515.Ann_Marie_MacDonald,Europe,3.95,https://www.goodreads.com/book/show/5174.Fall_on_Your_Knees,5174,       Fall on Your Knees ,Historical,Historical,508,1996,Fiction,20th century or before,7
70102,Paulette Jiles ,/author/show/70102.Paulette_Jiles,USA and Canada,4.08,https://www.goodreads.com/book/show/25817493-news-of-the-world,25817493,       News of the World ,Historical,Fiction,209,2016,Fiction,21st century,7
2238,Isabel Allende ,/author/show/2238.Isabel_Allende,Latin America,3.9,https://www.goodreads.com/book/show/16527.Daughter_of_Fortune,16527,       Daughter of Fortune ,Historical,Fiction,432,1998,Fiction,20th century or before,7
4608985,M.A. Stacie ,/author/show/4608985.M_A_Stacie,Europe,3.65,https://www.goodreads.com/book/show/10327294-unwritten-rules,10327294,       Unwritten Rules ,Romance,Romance,256,2011,Fiction,21st century,11
32638,Suzanne Brockmann ,/author/show/32638.Suzanne_Brockmann,USA and Canada,3.97,https://www.goodreads.com/book/show/414655.Frisco_s_Kid,414655,       Frisco's Kid ,Romance,Romance,256,1997,Fiction,20th century or before,11
5310434,Rebecca Kanner ,/author/show/5310434.Rebecca_Kanner,Unknown,3.85,https://www.goodreads.com/book/show/23492476-esther,23492476,       Esther ,Historical,Biblical Fiction,381,2015,Fiction,21st century,7
6457875,Susanna Calkins ,/author/show/6457875.Susanna_Calkins,USA and Canada,3.8,https://www.goodreads.com/book/show/22545468-the-masque-of-a-murderer,22545468,       The Masque of a Murderer ,Mystery,Historical,352,2015,Fiction,21st century,10
15237154,Nuala  O'Connor ,/author/show/15237154.Nuala_O_Connor,Europe,3.55,https://www.goodreads.com/book/show/23398782-miss-emily,23398782,       Miss Emily ,Historical,Fiction,256,2015,Fiction,21st century,7
335919,Karen Maitland ,/author/show/335919.Karen_Maitland,Unknown,3.77,https://www.goodreads.com/book/show/23288742-the-raven-s-head,23288742,       The Raven's Head ,Historical,Historical,500,2015,Fiction,21st century,7
8470839,Leslie Parry ,/author/show/8470839.Leslie_Parry,USA and Canada,3.79,https://www.goodreads.com/book/show/25308876-church-of-marvels,25308876,       Church of Marvels ,Historical,Fiction,320,2015,Fiction,21st century,7
5351847,Cat Winters ,/author/show/5351847.Cat_Winters,USA and Canada,3.7,https://www.goodreads.com/book/show/19547848-the-uninvited,19547848,       The Uninvited ,Historical,Fantasy,343,2015,Fiction,21st century,7
13845104,Connie Hertzberg Mayo ,/author/show/13845104.Connie_Hertzberg_Mayo,Asia,4.2,https://www.goodreads.com/book/show/25396043-the-island-of-worthy-boys,25396043,       The Island of Worthy Boys ,Historical,Fiction,340,2015,Fiction,21st century,7
19053,Carolyn Meyer ,/author/show/19053.Carolyn_Meyer,USA and Canada,3.68,https://www.goodreads.com/book/show/22457410-anastasia-and-her-sisters,22457410,       Anastasia and Her Sisters ,Historical,Young Adult,320,2015,Fiction,21st century,7
7086012,Eliza Redgold ,/author/show/7086012.Eliza_Redgold,Unknown,3.74,https://www.goodreads.com/book/show/23014749-naked,23014749,       Naked: A Novel of Lady Godiva ,Historical,Fiction,320,2015,Fiction,21st century,7
409350,Melanie Dobson ,/author/show/409350.Melanie_Dobson,USA and Canada,4.04,https://www.goodreads.com/book/show/22609383-shadows-of-ladenbrooke-manor,22609383,       Shadows of Ladenbrooke Manor ,Historical,Christian Fiction,352,2015,Fiction,21st century,7
34893,Amy  Stewart ,/author/show/34893.Amy_Stewart,USA and Canada,3.77,https://www.goodreads.com/book/show/23719378-girl-waits-with-gun,23719378,       Girl Waits with Gun ,Historical,Fiction,408,2015,Fiction,21st century,7
61173,Kathy Hepinstall ,/author/show/61173.Kathy_Hepinstall,USA and Canada,3.66,https://www.goodreads.com/book/show/22749804-sisters-of-shiloh,22749804,       Sisters of Shiloh ,Historical,Military History,256,2015,Fiction,21st century,7
3301538,Olivia Brynn ,/author/show/3301538.Olivia_Brynn,Unknown,3.58,https://www.goodreads.com/book/show/7549922-falling-star,7549922,       Falling Star ,Romance,Music,154,2009,Fiction,21st century,11
7114580,Renee Lee Fisher ,/author/show/7114580.Renee_Lee_Fisher,USA and Canada,3.7,https://www.goodreads.com/book/show/18005994-rock-notes,18005994,       Rock Notes ,Romance,Romance,274,2013,Fiction,21st century,11
3329076,Judith Kinghorn ,/author/show/3329076.Judith_Kinghorn,Europe,3.75,https://www.goodreads.com/book/show/22450742-the-snow-globe,22450742,       The Snow Globe ,Historical,Fiction,448,2015,Fiction,21st century,7
6306189,Kim van Alkemade ,/author/show/6306189.Kim_van_Alkemade,USA and Canada,3.7,https://www.goodreads.com/book/show/23287179-orphan-number-eight,23287179,       Orphan Number Eight ,Historical,Fiction,416,2015,Fiction,21st century,7
7115378,Kate Breslin ,/author/show/7115378.Kate_Breslin,USA and Canada,4.03,https://www.goodreads.com/book/show/23411528-not-by-sight,23411528,       Not by Sight ,Historical,Christian Fiction,375,2015,Fiction,21st century,7
6456709,Ella Fox ,/author/show/6456709.Ella_Fox,USA and Canada,4.0,https://www.goodreads.com/book/show/18589660-picture-perfect,18589660,       Picture Perfect ,Romance,New Adult,247,2013,Fiction,21st century,11
4876604,Jade C. Jamison ,/author/show/4876604.Jade_C_Jamison,USA and Canada,3.77,https://www.goodreads.com/book/show/17182172-bullet,17182172,       Bullet ,Romance,New Adult,451,2013,Fiction,21st century,11
5353,Barbara Taylor Bradford ,/author/show/5353.Barbara_Taylor_Bradford,Europe,3.69,https://www.goodreads.com/book/show/21853642-the-cavendon-women,21853642,       The Cavendon Women ,Historical,Fiction,448,2015,Fiction,21st century,7
588448,Kate Furnivall ,/author/show/588448.Kate_Furnivall,Europe,3.91,https://www.goodreads.com/book/show/23311216-the-italian-wife,23311216,       The Italian Wife ,Historical,Cultural,437,2014,Fiction,21st century,7
6526628,Stephanie  Thornton ,/author/show/6526628.Stephanie_Thornton,USA and Canada,4.02,https://www.goodreads.com/book/show/25021810-the-conqueror-s-wife,25021810,       The Conqueror's Wife: A Novel of Alexander the Great ,Historical,Historical,496,2015,Fiction,21st century,7
6581511,Sophie Monroe ,/author/show/6581511.Sophie_Monroe,USA and Canada,3.98,https://www.goodreads.com/book/show/17209615-battlescars,17209615,       Battlescars: A Rock & Roll Romance ,Romance,New Adult,344,2013,Fiction,21st century,11
