author_average_rating,author_gender,author_genres,author_id,author_name,author_page_url,author_rating_count,author_review_count,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
4.21,female,"children-s-books,",3267859,Jennifer A. Nielsen ,/author/show/3267859.Jennifer_A_Nielsen,149605,19972,USA and Canada,4.23,https://www.goodreads.com/book/show/15703770-the-runaway-king,15703770,       The Runaway King ,Fantasy,Young Adult,30614,3264,331,2013,11846
3.91,female,"young-adult,",3251728,Victoria Scott ,/author/show/3251728.Victoria_Scott,28037,5199,USA and Canada,3.54,https://www.goodreads.com/book/show/13449677-the-collector,13449677,       The Collector ,Young Adult,Fantasy,8449,1306,352,2013,13477
3.84,female,"young-adult,",4692856,Kristen Simmons ,/author/show/4692856.Kristen_Simmons,47566,4998,USA and Canada,4.0,https://www.goodreads.com/book/show/13188615-breaking-point,13188615,       Breaking Point ,Science Fiction,Young Adult,10068,671,400,2013,15754
3.73,female,"young-adult,",805184,Jennifer E. Smith ,/author/show/805184.Jennifer_E_Smith,211139,24681,USA and Canada,3.68,https://www.goodreads.com/book/show/15790873-this-is-what-happy-looks-like,15790873,       This Is What Happy Looks Like ,Young Adult,Romance,45731,4894,404,2013,16278
3.9,female,"literature-fiction,",10317,Maureen Johnson ,/author/show/10317.Maureen_Johnson,492760,47655,USA and Canada,3.88,https://www.goodreads.com/book/show/15721638-the-madness-underneath,15721638,       The Madness Underneath ,Young Adult,Fantasy,14700,2027,290,February 1st 2013,16355
3.9,female,"young-adult,",5073459,Elizabeth Norris ,/author/show/5073459.Elizabeth_Norris,27652,2757,Unknown,4.05,https://www.goodreads.com/book/show/14743784-unbreakable,14743784,       Unbreakable ,Young Adult,Science Fiction,6989,622,496,2013,16507
3.32,female,"historical-romance,",4606082,K.C. Hilton ,/author/show/4606082.K_C_Hilton,2860,546,USA and Canada,3.13,https://www.goodreads.com/book/show/13641748-my-name-is-rapunzel,13641748,       My Name Is Rapunzel ,Romance,Fantasy,1867,327,322,October 26th 2013,16647
3.92,female,"fantasy,",25422,Holly Black ,/author/show/25422.Holly_Black,856221,85791,USA and Canada,3.85,https://www.goodreads.com/book/show/12813630-the-coldest-girl-in-coldtown,12813630,       The Coldest Girl in Coldtown ,Young Adult,Fantasy,47416,7173,419,2013,17114
4.23,female,"young-adult,",5360335,Amie Kaufman ,/author/show/5360335.Amie_Kaufman,224445,46326,Oceania,3.92,https://www.goodreads.com/book/show/13138635-these-broken-stars,13138635,       These Broken Stars ,Young Adult,Science Fiction,54215,7829,384,2013,17149
3.8,female,"literature-fiction,",11654,Meg Cabot ,/author/show/11654.Meg_Cabot,1795726,74788,USA and Canada,3.93,https://www.goodreads.com/book/show/13061500-awaken,13061500,       Awaken ,Young Adult,Fantasy,12115,959,343,2013,17936
4.22,female,"young-adult,",4476934,Jennifer L. Armentrout ,/author/show/4476934.Jennifer_L_Armentrout,1561632,137386,USA and Canada,4.48,https://www.goodreads.com/book/show/13605723-sentinel,13605723,       Sentinel ,Young Adult,Fantasy,29508,2956,297,2013,18222
3.86,female,"young-adult,",4774653,Erin Bowman ,/author/show/4774653.Erin_Bowman,26826,4660,Unknown,3.76,https://www.goodreads.com/book/show/11044367-taken,11044367,       Taken ,Young Adult,Science Fiction,11139,1385,360,2013,18556
3.98,female,"young-adult,",4074051,Rae Carson ,/author/show/4074051.Rae_Carson,182895,19019,USA and Canada,4.21,https://www.goodreads.com/book/show/11431896-the-bitter-kingdom,11431896,       The Bitter Kingdom ,Fantasy,Young Adult,31595,2631,433,April 14th 2013,20405
3.77,female,"young-adult,",5108399,Megan Shepherd ,/author/show/5108399.Megan_Shepherd,47944,8729,Unknown,3.68,https://www.goodreads.com/book/show/12291438-the-madman-s-daughter,12291438,       The Madman’s Daughter ,Young Adult,Historical,20552,3486,420,2013,20424
4.04,female,"science-fiction-fantasy,young-adult,",415967,Rachel Vincent ,/author/show/415967.Rachel_Vincent,314949,22107,USA and Canada,4.31,https://www.goodreads.com/book/show/13508069-with-all-my-soul,13508069,       With All My Soul ,Young Adult,Fantasy,8438,822,377,March 19th 2013,21888
4.14,female,"young-adult,science-fiction-fantasy,",3099544,Victoria Schwab ,/author/show/3099544.Victoria_Schwab,331833,55961,Unknown,4.01,https://www.goodreads.com/book/show/10929432-the-archived,10929432,       The Archived ,Fantasy,Young Adult,21035,3903,321,2013,22850
4.07,female,"young-adult,",3220024,Courtney Allison Moulton ,/author/show/3220024.Courtney_Allison_Moulton,52997,3469,USA and Canada,4.26,https://www.goodreads.com/book/show/8501304-shadows-in-the-silence,8501304,       Shadows in the Silence ,Paranormal,Young Adult,8497,563,469,2013,26937
4.0,female,"fantasy,",6914204,Robin LaFevers ,/author/show/6914204.Robin_LaFevers,138009,13847,Unknown,4.14,https://www.goodreads.com/book/show/9943270-dark-triumph,9943270,       Dark Triumph ,Fantasy,Young Adult,34529,3256,385,2013,27226
3.93,female,"young-adult,",2755160,Kimberly Derting ,/author/show/2755160.Kimberly_Derting,143222,13155,Unknown,3.73,https://www.goodreads.com/book/show/12631512-the-essence,12631512,       The Essence ,Science Fiction,Fantasy,7525,588,341,2013,28817
4.17,female,"young-adult,",4279785,Wendy Higgins ,/author/show/4279785.Wendy_Higgins,159638,13978,USA and Canada,4.27,https://www.goodreads.com/book/show/15768191-sweet-peril,15768191,       Sweet Peril ,Young Adult,Fantasy,43013,2841,371,2013,29703
4.01,female,"young-adult,",164576,Suzanne Young ,/author/show/164576.Suzanne_Young,83803,11304,USA and Canada,4.06,https://www.goodreads.com/book/show/11366397-the-program,11366397,       The Program ,Young Adult,Science Fiction,38378,5044,405,2013,29888
4.01,female,"young-adult,",5186274,A.G. Howard ,/author/show/5186274.A_G_Howard,101617,16227,Unknown,3.95,https://www.goodreads.com/book/show/12558285-splintered,12558285,       Splintered ,Fantasy,Young Adult,46323,7172,400,2013,30766
3.91,female,"young-adult,",767317,Aimee Carter ,/author/show/767317.Aimee_Carter,135649,12719,Unknown,3.97,https://www.goodreads.com/book/show/10838776-the-goddess-inheritance,10838776,       The Goddess Inheritance ,Fantasy,Young Adult,18080,1480,303,January 1st 2013,32374
3.96,female,"young-adult,",295178,Gayle Forman ,/author/show/295178.Gayle_Forman,1124863,87350,Unknown,4.01,https://www.goodreads.com/book/show/17623975-just-one-day,17623975,       Just One Day ,Young Adult,Romance,72246,7789,369,2013,32811
4.05,female,"young-adult,",56224,Ally Carter ,/author/show/56224.Ally_Carter,680644,43790,USA and Canada,4.44,https://www.goodreads.com/book/show/13580951-united-we-spy,13580951,       United We Spy ,Young Adult,Mystery,27284,2290,296,September 5th 2013,33019
4.26,female,"science-fiction-fantasy,",150038,Cassandra Clare ,/author/show/150038.Cassandra_Clare,5934903,331357,Asia,3.71,https://www.goodreads.com/book/show/13583766-shadowhunters-and-downworlders,13583766,       Shadowhunters and Downworlders: A Mortal Instruments Reader ,Fantasy,Young Adult,5258,487,198,2013,34746
4.03,female,"young-adult,",3353516,Amy Plum ,/author/show/3353516.Amy_Plum,115785,10883,USA and Canada,4.21,https://www.goodreads.com/book/show/12700337-if-i-should-die,12700337,       If I Should Die ,Young Adult,Fantasy,16661,1492,405,2013,45693
4.23,female,"young-adult,",4575289,Leigh Bardugo ,/author/show/4575289.Leigh_Bardugo,806595,110882,Asia,4.07,https://www.goodreads.com/book/show/14061955-siege-and-storm,14061955,       Siege and Storm ,Fantasy,Young Adult,123825,13410,435,2013,45787
4.09,female,"science-fiction-fantasy,mystery-thrillers,",7581,Kelley Armstrong ,/author/show/7581.Kelley_Armstrong,1130572,59354,Unknown,4.12,https://www.goodreads.com/book/show/11864728-the-rising,11864728,       The Rising ,Young Adult,Fantasy,20775,1562,406,January 1st 2013,47498
4.41,female,"young-adult,",3433047,Sarah J. Maas ,/author/show/3433047.Sarah_J_Maas,2260026,243601,USA and Canada,4.47,https://www.goodreads.com/book/show/17167166-crown-of-midnight,17167166,       Crown of Midnight ,Fantasy,Young Adult,247678,23720,418,August 15th 2013,48597
4.12,female,"literature-fiction,",3406550,Josephine Angelini ,/author/show/3406550.Josephine_Angelini,148383,12785,USA and Canada,4.24,https://www.goodreads.com/book/show/7849034-goddess,7849034,       Goddess ,Fantasy,Fantasy,26230,1916,421,March 1st 2013,48924
3.9,female,"young-adult,literature-fiction,",2936493,Lauren Oliver ,/author/show/2936493.Lauren_Oliver,1158280,95447,USA and Canada,3.74,https://www.goodreads.com/book/show/9593913-requiem,9593913,       Requiem ,Young Adult,Science Fiction,117287,12669,391,2013,65412
4.07,female,"young-adult,",3290920,Cynthia Hand ,/author/show/3290920.Cynthia_Hand,290688,30096,USA and Canada,4.14,https://www.goodreads.com/book/show/13049981-boundless,13049981,       Boundless ,Young Adult,Paranormal,41729,3874,448,2013,105807
4.08,female,"young-adult,science-fiction,",4039811,Veronica Roth ,/author/show/4039811.Veronica_Roth,4786198,259452,USA and Canada,3.63,https://www.goodreads.com/book/show/18710190-allegiant,18710190,       Allegiant ,Young Adult,Science Fiction,728718,63983,526,2013,391578
3.6,female,"young-adult,",6693411,Kim Liggett ,/author/show/6693411.Kim_Liggett,3270,606,USA and Canada,3.58,https://www.goodreads.com/book/show/23845997-blood-and-salt,23845997,       Blood and Salt ,Young Adult,Horror,2670,437,341,2015,5222
3.83,female,"young-adult,",6433278,Julie   Murphy ,/author/show/6433278.Julie_Murphy,80389,14212,USA and Canada,3.9,https://www.goodreads.com/book/show/18304322-dumplin,18304322,       Dumplin' ,Young Adult,Contemporary,48389,7837,371,2015,5323
3.81,female,"young-adult,",6983061,Courtney Alameda ,/author/show/6983061.Courtney_Alameda,3155,890,USA and Canada,3.8,https://www.goodreads.com/book/show/20757532-shutter,20757532,       Shutter ,Horror,Young Adult,2348,687,384,2015,5515
3.9,female,"young-adult,",7374721,I.W. Gregorio ,/author/show/7374721.I_W_Gregorio,11576,1918,USA and Canada,3.88,https://www.goodreads.com/book/show/22896551-none-of-the-above,22896551,       None of the Above ,Young Adult,Lgbt,10933,1676,352,2015,5762
3.97,female,"young-adult,",7267239,Stacey  Lee ,/author/show/7267239.Stacey_Lee,10824,2458,USA and Canada,3.98,https://www.goodreads.com/book/show/22501055-under-a-painted-sky,22501055,       Under a Painted Sky ,Historical,Young Adult,6224,1341,384,2015,5829
3.92,female,"young-adult,",5303332,Elizabeth May ,/author/show/5303332.Elizabeth_May,20697,3364,Unknown,4.16,https://www.goodreads.com/book/show/26797462-the-vanishing-throne,26797462,       The Vanishing Throne ,Fantasy,Young Adult,4534,679,362,2015,6245
4.08,female,"fantasy,",5295120,Morgan Rhodes ,/author/show/5295120.Morgan_Rhodes,131090,19523,Unknown,3.97,https://www.goodreads.com/book/show/22571365-a-book-of-spirits-and-thieves,22571365,       A Book of Spirits and Thieves ,Fantasy,Young Adult,4181,761,359,2015,6333
3.6,female,"literature-fiction,",5351849,Betsy Cornwell ,/author/show/5351849.Betsy_Cornwell,6135,1350,USA and Canada,3.6,https://www.goodreads.com/book/show/40963299-mechanica,40963299,       Mechanica ,Fantasy,Science Fiction,3985,871,304,2015,6431
3.84,female,"young-adult,",2188726,Sarah Ockler ,/author/show/2188726.Sarah_Ockler,80597,6911,Unknown,3.84,https://www.goodreads.com/book/show/22840182-the-summer-of-chasing-mermaids,22840182,       The Summer of Chasing Mermaids ,Young Adult,Contemporary,5270,822,416,June 1st 2015,6440
4.26,female,"young-adult,",2747732,Catherine Doyle ,/author/show/2747732.Catherine_Doyle,9574,1654,Europe,4.03,https://www.goodreads.com/book/show/24638201-vendetta,24638201,       Vendetta ,Young Adult,Romance,4453,769,352,2015,6597
3.84,female,"young-adult,",4106087,Jessi Kirby ,/author/show/4106087.Jessi_Kirby,36020,4518,USA and Canada,3.97,https://www.goodreads.com/book/show/40644351-things-we-know-by-heart,40644351,       Things We Know by Heart ,Young Adult,Contemporary,10367,1519,304,2015,7144
3.85,female,"historical-fiction,young-adult,",190578,Sharon Cameron ,/author/show/190578.Sharon_Cameron,23734,4133,Unknown,3.78,https://www.goodreads.com/book/show/23399192-rook,23399192,       Rook ,Young Adult,Science Fiction,7721,1424,456,2015,7400
4.22,female,"romance,",3097905,Colleen Houck ,/author/show/3097905.Colleen_Houck,157550,15647,USA and Canada,3.83,https://www.goodreads.com/book/show/17331819-reawakened,17331819,       Reawakened ,Fantasy,Young Adult,7389,1318,400,2015,7704
3.83,female,"fantasy,",7267262,Becky  Wallace ,/author/show/7267262.Becky_Wallace,4975,707,USA and Canada,3.83,https://www.goodreads.com/book/show/18488433-the-storyspinner,18488433,       The Storyspinner ,Fantasy,Young Adult,4228,569,432,2015,8556
3.91,female,"mystery,",266470,Sherry Thomas ,/author/show/266470.Sherry_Thomas,95892,12142,Unknown,4.11,https://www.goodreads.com/book/show/17410991-the-immortal-heights,17410991,       The Immortal Heights ,Fantasy,Young Adult,5236,643,432,2015,8641
3.69,female,"literature-fiction,",2741432,Nova Ren Suma ,/author/show/2741432.Nova_Ren_Suma,26172,5703,USA and Canada,3.73,https://www.goodreads.com/book/show/18044277-the-walls-around-us,18044277,       The Walls Around Us ,Young Adult,Mystery,7855,1759,319,2015,8712
3.5,female,"young-adult,",7093630,Rhiannon Thomas ,/author/show/7093630.Rhiannon_Thomas,10130,1747,Europe,3.3,https://www.goodreads.com/book/show/22535481-a-wicked-thing,22535481,       A Wicked Thing ,Fantasy,Young Adult,3697,742,337,2015,8889
3.79,female,"young-adult,",1443712,Carrie Ryan ,/author/show/1443712.Carrie_Ryan,198250,23124,USA and Canada,3.66,https://www.goodreads.com/book/show/23281652-daughter-of-deep-silence,23281652,       Daughter of Deep Silence ,Young Adult,Mystery,4908,1123,375,2015,9012
3.93,female,"fantasy,",7091823,Danielle L. Jensen ,/author/show/7091823.Danielle_L_Jensen,33624,4049,USA and Canada,3.89,https://www.goodreads.com/book/show/21851568-hidden-huntress,21851568,       Hidden Huntress ,Fantasy,Young Adult,8024,889,464,2015,10385
3.96,female,"young-adult,",6456912,Heather Demetrios ,/author/show/6456912.Heather_Demetrios,26110,4608,USA and Canada,4.06,https://www.goodreads.com/book/show/21469068-i-ll-meet-you-there,21469068,       I'll Meet You There ,Young Adult,Contemporary,13010,2165,388,2015,10835
3.82,female,"young-adult,fantasy,",7170939,Virginia Boecker ,/author/show/7170939.Virginia_Boecker,12403,2125,Unknown,3.82,https://www.goodreads.com/book/show/18190208-the-witch-hunter,18190208,       The Witch Hunter ,Fantasy,Young Adult,8851,1508,362,2015,11281
3.92,female,"young-adult,",6855918,Maggie  Hall ,/author/show/6855918.Maggie_Hall,14541,2345,Unknown,3.81,https://www.goodreads.com/book/show/17134589-the-conspiracy-of-us,17134589,       The Conspiracy of Us ,Young Adult,Mystery,8434,1456,330,2015,11504
3.82,female,"young-adult,",6950740,Sara B. Larson ,/author/show/6950740.Sara_B_Larson,36179,4198,USA and Canada,3.95,https://www.goodreads.com/book/show/17928184-ignite,17928184,       Ignite ,Fantasy,Young Adult,9794,752,304,2014,11641
4.28,female,"paranormal-romance,",4428,Kresley Cole ,/author/show/4428.Kresley_Cole,779544,43268,USA and Canada,4.34,https://www.goodreads.com/book/show/18746546-dead-of-winter,18746546,       Dead of Winter ,Young Adult,Fantasy,13563,1695,336,2015,11955
3.92,female,"young-adult,",1487748,Courtney Summers ,/author/show/1487748.Courtney_Summers,81696,14813,USA and Canada,3.84,https://www.goodreads.com/book/show/21853636-all-the-rage,21853636,       All the Rage ,Young Adult,Contemporary,11154,2142,321,2015,12039
3.65,female,"fiction,",144323,Maria Dahvana Headley ,/author/show/144323.Maria_Dahvana_Headley,34463,6691,USA and Canada,3.57,https://www.goodreads.com/book/show/21393526-magonia,21393526,       Magonia ,Fantasy,Young Adult,15848,3231,309,2015,13551
3.65,female,"young-adult,",8152069,Melinda Salisbury ,/author/show/8152069.Melinda_Salisbury,19522,3707,Unknown,3.47,https://www.goodreads.com/book/show/21936988-the-sin-eater-s-daughter,21936988,       The Sin Eater’s Daughter ,Fantasy,Young Adult,13198,2474,336,2015,16826
3.94,female,"young-adult,",3486415,Amanda Hocking ,/author/show/3486415.Amanda_Hocking,408326,29142,USA and Canada,3.84,https://www.goodreads.com/book/show/18105451-frostfire,18105451,       Frostfire ,Fantasy,Young Adult,12716,1495,321,2015,18493
3.84,female,"young-adult,",2526,Libba Bray ,/author/show/2526.Libba_Bray,562157,48633,USA and Canada,4.13,https://www.goodreads.com/book/show/16060716-lair-of-dreams,16060716,       Lair of Dreams ,Young Adult,Fantasy,14910,2775,613,2015,19955
3.75,female,"young-adult,",7105753,Melissa Grey ,/author/show/7105753.Melissa_Grey,11087,2223,Unknown,3.74,https://www.goodreads.com/book/show/20345202-the-girl-at-midnight,20345202,       The Girl at Midnight ,Fantasy,Young Adult,8166,1725,357,2015,20496
3.77,female,"young-adult,",6549373,Paula Stokes ,/author/show/6549373.Paula_Stokes,15524,2698,USA and Canada,3.57,https://www.goodreads.com/book/show/18009950-liars-inc,18009950,"       Liars, Inc. ",Young Adult,Mystery,4922,767,362,2015,24331
3.99,female,"children-s,",7224009,Jasmine Warga ,/author/show/7224009.Jasmine_Warga,37257,5276,USA and Canada,4.01,https://www.goodreads.com/book/show/18336965-my-heart-and-other-black-holes,18336965,       My Heart and Other Black Holes ,Young Adult,Contemporary,35965,4983,302,2015,24836
3.94,female,"young-adult,science-fiction-fantasy,",357601,Rachel Hartman ,/author/show/357601.Rachel_Hartman,91316,11681,USA and Canada,3.74,https://www.goodreads.com/book/show/16085457-shadow-scale,16085457,       Shadow Scale ,Fantasy,Young Adult,14694,2397,602,2015,27339
